QKEY,COVIDMISINFO_W63.5,COVIDCREATE_W63.5,F_PARTYSUM_FINAL,F_IDEO,F_AGECAT,F_EDUCCAT,WEIGHT_W63.5,VOTEGEN_POST_W78,covid_misinfo_belief,trump_vote
201501618962.0,Some,Not sure,Dem/Lean Dem,Liberal,30-49,College graduate+,2.906622983445784,"Joe Biden, the Democrat",,0.0
201501619063.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.3758142367735296,"Joe Biden, the Democrat",0.0,0.0
201501619161.0,Not much,Not sure,Dem/Lean Dem,Liberal,65+,College graduate+,0.4118632994549787,"Joe Biden, the Democrat",,0.0
201501619249.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.1893085756976408,"Joe Biden, the Democrat",0.0,0.0
201501619644.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.6259331873910983,"Joe Biden, the Democrat",0.0,0.0
201501619815.0,Not much,Came about naturally,Rep/Lean Rep,Liberal,50-64,College graduate+,0.4828308863924068,"Donald Trump, the Republican",0.0,1.0
201501619932.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,1.1903010315166591,"Donald Trump, the Republican",1.0,1.0
201501620080.0,Refused,Was developed intentionally in a lab,Rep/Lean Rep,Refused,30-49,H.S. graduate or less,7.487621221765812,"Donald Trump, the Republican",1.0,1.0
201501620197.0,Some,Not sure,Rep/Lean Rep,Conservative,30-49,College graduate+,0.5093639646895178,"Donald Trump, the Republican",,1.0
201501620202.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.1665877413555718,"Joe Biden, the Democrat",0.0,0.0
201501620506.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.9017162012127298,"Joe Biden, the Democrat",0.0,0.0
201501620555.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.4473224255357685,"Joe Biden, the Democrat",0.0,0.0
201501620602.0,Some,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.1665877413555718,"Joe Biden, the Democrat",0.0,0.0
201501620631.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.3044608748746562,"Joe Biden, the Democrat",0.0,0.0
201501620940.0,Some,Came about naturally,Dem/Lean Dem,Conservative,50-64,Some College,0.4843338704683956,"Joe Biden, the Democrat",0.0,0.0
201501620999.0,Not much,Was made accidentally in a lab,Dem/Lean Dem,Moderate,65+,Some College,0.3408141214032566,"Donald Trump, the Republican",,1.0
201501621360.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,1.1610350370521976,"Donald Trump, the Republican",0.0,1.0
201501621546.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2071585362363679,"Joe Biden, the Democrat",0.0,0.0
201501621777.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.6925219965825834,,0.0,
201501621808.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.3688383177152402,"Joe Biden, the Democrat",0.0,0.0
201501622030.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
201501622126.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.5673423786495846,"Joe Biden, the Democrat",0.0,0.0
201501622215.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,Some College,0.5848902857750223,"Donald Trump, the Republican",,1.0
201501622346.0,None at all,Came about naturally,Rep/Lean Rep,Very conservative,30-49,College graduate+,2.293050446403424,"Donald Trump, the Republican",0.0,1.0
201501622437.0,Some,Not sure,Dem/Lean Dem,Liberal,18-29,Some College,2.1617852260711,,,
201501622472.0,Some,Came about naturally,Rep/Lean Rep,Moderate,18-29,Some College,2.042938443612813,,0.0,
201501622506.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,4.001691399638918,"Donald Trump, the Republican",1.0,1.0
201501622631.0,A lot,Came about naturally,Rep/Lean Rep,Very conservative,65+,College graduate+,0.2868139379704679,"Donald Trump, the Republican",0.0,1.0
201501622724.0,None at all,Not sure,Dem/Lean Dem,Liberal,30-49,Some College,1.715543403393568,"Joe Biden, the Democrat",,0.0
201501622891.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,Some College,1.8191108840825092,"Joe Biden, the Democrat",0.0,0.0
201501623001.0,Some,Not sure,Rep/Lean Rep,Moderate,30-49,H.S. graduate or less,3.145426562061012,"Donald Trump, the Republican",,1.0
201501623142.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.2971161090550637,"Donald Trump, the Republican",1.0,1.0
201501623251.0,Not much,Not sure,Rep/Lean Rep,Moderate,50-64,Some College,0.4275105812183249,"Joe Biden, the Democrat",,0.0
201501623519.0,A lot,Came about naturally,Dem/Lean Dem,Moderate,30-49,H.S. graduate or less,0.7347187284364055,"Joe Biden, the Democrat",0.0,0.0
201501623794.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Very liberal,30-49,Some College,0.5902417217773374,,1.0,
201501623815.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,30-49,College graduate+,0.5042469656148796,"Donald Trump, the Republican",1.0,1.0
201501623907.0,Some,Not sure,Rep/Lean Rep,Very conservative,65+,College graduate+,0.2228900847276511,"Donald Trump, the Republican",,1.0
201501624218.0,Some,Came about naturally,Rep/Lean Rep,Conservative,18-29,Some College,4.98833898219332,"Donald Trump, the Republican",0.0,1.0
201501624257.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.5332771675780409,"Joe Biden, the Democrat",0.0,0.0
201501624334.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.2547848262475639,"Donald Trump, the Republican",,1.0
201501624340.0,Some,Came about naturally,Rep/Lean Rep,Very conservative,65+,H.S. graduate or less,1.2307652361826464,"Donald Trump, the Republican",0.0,1.0
201501624480.0,Not much,Was made accidentally in a lab,Dem/Lean Dem,Liberal,30-49,College graduate+,0.3044608748746562,"Joe Biden, the Democrat",,0.0
201501624628.0,None at all,Not sure,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,1.0651417950260027,"Donald Trump, the Republican",,1.0
201501624709.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.3845194120995435,"Donald Trump, the Republican",0.0,1.0
201501624860.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,65+,College graduate+,0.3563115169619729,"Joe Biden, the Democrat",1.0,0.0
201501625134.0,A lot,Not sure,Dem/Lean Dem,Moderate,50-64,H.S. graduate or less,3.283236590161001,"Joe Biden, the Democrat",,0.0
201501625415.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
201501625764.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,0.2833861558341774,"Donald Trump, the Republican",1.0,1.0
201501625871.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.3173946588434713,"Joe Biden, the Democrat",0.0,0.0
201501626095.0,Some,Not sure,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.5558874642018046,"Joe Biden, the Democrat",,0.0
201501626106.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.7332315402427623,"Donald Trump, the Republican",0.0,1.0
201501626541.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,1.9608312582779257,"Joe Biden, the Democrat",0.0,0.0
201501626548.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,65+,College graduate+,0.2228900847276511,"Joe Biden, the Democrat",1.0,0.0
201501626731.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,0.4056878935652604,"Joe Biden, the Democrat",0.0,0.0
201501626928.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4883826596200049,"Donald Trump, the Republican",1.0,1.0
201501626974.0,Not much,Came about naturally,Dem/Lean Dem,Conservative,30-49,College graduate+,0.4470540119049919,"Joe Biden, the Democrat",0.0,0.0
201501627056.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.6194012899354113,"Donald Trump, the Republican",1.0,1.0
201501627067.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,Some College,1.3911318839631788,"Joe Biden, the Democrat",0.0,0.0
201501627319.0,None at all,Not sure,Dem/Lean Dem,Moderate,50-64,Some College,0.1526805694624275,"Joe Biden, the Democrat",,0.0
201501627803.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.8692044686292497,,0.0,
201501628362.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,30-49,College graduate+,1.4263461147839385,"Joe Biden, the Democrat",1.0,0.0
201501630559.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,65+,College graduate+,0.1284776901754968,"Joe Biden, the Democrat",1.0,0.0
201501631971.0,A lot,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.6556272442174347,"Donald Trump, the Republican",0.0,1.0
201501633958.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2914983628884342,"Donald Trump, the Republican",0.0,1.0
201501636186.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.4184476512483072,"Joe Biden, the Democrat",0.0,0.0
201501636380.0,Not much,Not sure,Dem/Lean Dem,Moderate,30-49,Some College,1.9487754622726237,,,
201501637194.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,H.S. graduate or less,0.9455539665812626,"Joe Biden, the Democrat",0.0,0.0
201501637569.0,A lot,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.5093639646895178,"Joe Biden, the Democrat",0.0,0.0
201501637936.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.561078032636311,"Donald Trump, the Republican",1.0,1.0
201501639977.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,50-64,Some College,0.6124774883438281,"Joe Biden, the Democrat",0.0,0.0
201501640302.0,None at all,Was made accidentally in a lab,Dem/Lean Dem,Moderate,18-29,Some College,2.1620709396943054,,,
201501640450.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,65+,College graduate+,0.3799503165840621,"Donald Trump, the Republican",0.0,1.0
201501640898.0,None at all,Not sure,Dem/Lean Dem,Refused,65+,Some College,0.2793221178308092,"Joe Biden, the Democrat",,0.0
201501640967.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,Some College,0.5726494008518042,"Donald Trump, the Republican",1.0,1.0
201501641202.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.1687767157766054,"Joe Biden, the Democrat",0.0,0.0
201501641428.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,65+,College graduate+,1.1881345080123378,"Donald Trump, the Republican",0.0,1.0
201501641816.0,None at all,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,18-29,Some College,2.3874504780716697,"Joe Biden, the Democrat",1.0,0.0
201501642191.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,30-49,Some College,1.6270881958482035,,0.0,
201501642238.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,50-64,H.S. graduate or less,4.341654087840906,"Joe Biden, the Democrat",0.0,0.0
201501642779.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.931094057493322,"Joe Biden, the Democrat",0.0,0.0
201501643163.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,1.0440980622062117,"Donald Trump, the Republican",1.0,1.0
201501644026.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4768368031441952,"Donald Trump, the Republican",1.0,1.0
201501644034.0,Not much,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,1.7811342515861763,"Donald Trump, the Republican",0.0,1.0
201501644301.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,1.9941683696616852,"Joe Biden, the Democrat",0.0,0.0
201501644438.0,A lot,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,2.676020336109194,,0.0,
201501644831.0,Not much,Not sure,Rep/Lean Rep,Very conservative,30-49,College graduate+,0.3927789683688288,"Donald Trump, the Republican",,1.0
201501645079.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2107640177196283,"Joe Biden, the Democrat",0.0,0.0
201501646045.0,Some,Not sure,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3271834868358548,"Donald Trump, the Republican",,1.0
201501646838.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,65+,College graduate+,0.4984096403182312,"Joe Biden, the Democrat",0.0,0.0
201501647491.0,Some,Came about naturally,Dem/Lean Dem,Moderate,18-29,College graduate+,0.2371837244004013,"Joe Biden, the Democrat",0.0,0.0
201501647619.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.5947157903784182,"Donald Trump, the Republican",,1.0
201501647627.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",0.0,1.0
201501648255.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,Some College,0.923643271294922,"Joe Biden, the Democrat",0.0,0.0
201501648401.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,2.4580374460595977,"Donald Trump, the Republican",0.0,1.0
201501648446.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.3563115169619729,"Joe Biden, the Democrat",0.0,0.0
201501649213.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Very liberal,18-29,College graduate+,1.0854549834525342,"Joe Biden, the Democrat",1.0,0.0
201501649441.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.3603295344096243,"Joe Biden, the Democrat",0.0,0.0
201501649465.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Moderate,18-29,College graduate+,1.325700368792458,,,
201501649475.0,A lot,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.7424264215846899,"Donald Trump, the Republican",,1.0
201501650065.0,Some,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.5459425965914381,"Joe Biden, the Democrat",0.0,0.0
201501650406.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2071585362363679,"Joe Biden, the Democrat",0.0,0.0
201501650728.0,Not much,Not sure,Dem/Lean Dem,Conservative,50-64,Some College,0.3494007270214666,"Joe Biden, the Democrat",,0.0
201501650976.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.4118632994549787,"Joe Biden, the Democrat",0.0,0.0
201501651138.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,30-49,College graduate+,1.0671520311813387,"Donald Trump, the Republican",0.0,1.0
201501651199.0,A lot,Came about naturally,Dem/Lean Dem,Liberal,50-64,Some College,0.2692229282588516,"Joe Biden, the Democrat",0.0,0.0
201501651295.0,None at all,Was made accidentally in a lab,Dem/Lean Dem,Liberal,30-49,College graduate+,1.0247287814064574,"Joe Biden, the Democrat",,0.0
201501651624.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Moderate,18-29,Some College,0.7318393843524428,"Donald Trump, the Republican",,1.0
201501651797.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2597747937323112,"Jo Jorgensen, the Libertarian Party candidate",1.0,
201501651871.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.1665877413555718,"Joe Biden, the Democrat",0.0,0.0
201501651997.0,Not much,Was made accidentally in a lab,Dem/Lean Dem,Conservative,65+,College graduate+,0.2559752922890272,"Joe Biden, the Democrat",,0.0
201501652027.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,1.3658985012533218,,0.0,
201501652039.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,1.0939143818377044,"Donald Trump, the Republican",0.0,1.0
201501652117.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,H.S. graduate or less,5.575771278736753,"Joe Biden, the Democrat",0.0,0.0
201501652164.0,A lot,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.4415814611290617,"Donald Trump, the Republican",,1.0
201501652210.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.317264943657635,"Donald Trump, the Republican",1.0,1.0
201501652484.0,Not much,Was made accidentally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,2.551068892657994,"Donald Trump, the Republican",,1.0
201501652706.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2550248151163194,"Joe Biden, the Democrat",0.0,0.0
201501652886.0,Some,Not sure,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,2.902182287558958,"Donald Trump, the Republican",,1.0
201501653261.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4768368031441952,"Donald Trump, the Republican",1.0,1.0
201501653294.0,Some,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,1.008594869048371,"Donald Trump, the Republican",0.0,1.0
201501653375.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.1893085756976408,"Joe Biden, the Democrat",0.0,0.0
201501653601.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2137252059038369,"Joe Biden, the Democrat",0.0,0.0
201501653642.0,Not much,Not sure,Rep/Lean Rep,Moderate,65+,College graduate+,1.4851432916379386,,,
201501654483.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.4595204970174507,"Joe Biden, the Democrat",0.0,0.0
201501654684.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.8292267917270667,"Joe Biden, the Democrat",0.0,0.0
