QKEY,VOTEGEN_POST_W78
201801021110.0,"Joe Biden, the Democrat"
201801021113.0,"Joe Biden, the Democrat"
201801021210.0,"Donald Trump, the Republican"
201801021315.0,
201801021421.0,"Joe Biden, the Democrat"
201801021438.0,
201801021448.0,"Joe Biden, the Democrat"
201801021467.0,"Joe Biden, the Democrat"
201801021513.0,"Joe Biden, the Democrat"
201801021571.0,
201801021693.0,"Joe Biden, the Democrat"
201801021763.0,"Donald Trump, the Republican"
201801021788.0,
201801021817.0,"Joe Biden, the Democrat"
201801021986.0,
201801022067.0,
201801022091.0,"Donald Trump, the Republican"
201801022099.0,"Joe Biden, the Democrat"
201801022194.0,"Joe Biden, the Democrat"
201801022207.0,
201801022366.0,"Joe Biden, the Democrat"
201801022399.0,"Donald Trump, the Republican"
201801022406.0,"Joe Biden, the Democrat"
201801022519.0,"Joe Biden, the Democrat"
201801022520.0,"Joe Biden, the Democrat"
201801022552.0,"Joe Biden, the Democrat"
201801022588.0,"Joe Biden, the Democrat"
201801022649.0,"Joe Biden, the Democrat"
201801022661.0,"Joe Biden, the Democrat"
201801022692.0,"Joe Biden, the Democrat"
201801022725.0,"Donald Trump, the Republican"
201801022862.0,"Donald Trump, the Republican"
201801023124.0,
201801023145.0,"Joe Biden, the Democrat"
201801023224.0,"Joe Biden, the Democrat"
201801023440.0,"Joe Biden, the Democrat"
201801023469.0,"Joe Biden, the Democrat"
201801023477.0,"Donald Trump, the Republican"
201801023479.0,"Donald Trump, the Republican"
201801023585.0,
201801023660.0,"Joe Biden, the Democrat"
201801023702.0,"Joe Biden, the Democrat"
201801023720.0,"Joe Biden, the Democrat"
201801023731.0,"Joe Biden, the Democrat"
201801023733.0,"Donald Trump, the Republican"
201801023734.0,"Joe Biden, the Democrat"
201801023767.0,"Joe Biden, the Democrat"
201801023796.0,"Joe Biden, the Democrat"
201801023861.0,"Joe Biden, the Democrat"
201801023941.0,"Donald Trump, the Republican"
201801023944.0,"Joe Biden, the Democrat"
201801023984.0,
201801024051.0,"Donald Trump, the Republican"
201801024090.0,"Donald Trump, the Republican"
201801024092.0,"Joe Biden, the Democrat"
201801024120.0,"Joe Biden, the Democrat"
201801024170.0,"Joe Biden, the Democrat"
201801024200.0,"Joe Biden, the Democrat"
201801024212.0,"Donald Trump, the Republican"
201801024214.0,"Joe Biden, the Democrat"
201801024229.0,"Joe Biden, the Democrat"
201801024233.0,"Donald Trump, the Republican"
201801024284.0,"Joe Biden, the Democrat"
201801024384.0,"Joe Biden, the Democrat"
201801024427.0,"Joe Biden, the Democrat"
201801024628.0,
201801024892.0,"Joe Biden, the Democrat"
201801024920.0,"Donald Trump, the Republican"
201801024944.0,"Donald Trump, the Republican"
201801024990.0,"Joe Biden, the Democrat"
201801025006.0,"Donald Trump, the Republican"
201801025064.0,"Donald Trump, the Republican"
201801025078.0,"Donald Trump, the Republican"
201801025089.0,
201801025119.0,"Joe Biden, the Democrat"
201801025120.0,"Joe Biden, the Democrat"
201801025149.0,"Joe Biden, the Democrat"
201801025294.0,"Joe Biden, the Democrat"
201801025303.0,
201801025325.0,"Donald Trump, the Republican"
201801025335.0,"Joe Biden, the Democrat"
201801025382.0,"Joe Biden, the Democrat"
201801025396.0,"Joe Biden, the Democrat"
201801025409.0,"Joe Biden, the Democrat"
201801025416.0,"Joe Biden, the Democrat"
201801025482.0,"Donald Trump, the Republican"
201801025542.0,"Joe Biden, the Democrat"
201801025548.0,"Joe Biden, the Democrat"
201801025601.0,"Joe Biden, the Democrat"
201801025673.0,
201801025674.0,
201801025692.0,"Jo Jorgensen, the Libertarian Party candidate"
201801025725.0,
201801025815.0,"Joe Biden, the Democrat"
201801025817.0,"Donald Trump, the Republican"
201801025873.0,"Joe Biden, the Democrat"
201801025928.0,"Joe Biden, the Democrat"
201801025941.0,"Joe Biden, the Democrat"
201801026068.0,"Joe Biden, the Democrat"
201801026220.0,"Joe Biden, the Democrat"
201801026228.0,
201801026424.0,"Joe Biden, the Democrat"
201801026461.0,"Joe Biden, the Democrat"
201801026531.0,"Joe Biden, the Democrat"
201801026547.0,"Joe Biden, the Democrat"
201801026612.0,"Joe Biden, the Democrat"
201801026687.0,"Joe Biden, the Democrat"
201801026702.0,
201801026804.0,"Joe Biden, the Democrat"
201801027066.0,"Joe Biden, the Democrat"
201801027120.0,"Joe Biden, the Democrat"
201801027281.0,"Joe Biden, the Democrat"
201801027461.0,"Donald Trump, the Republican"
201801027477.0,"Joe Biden, the Democrat"
201801027526.0,
201801027530.0,"Joe Biden, the Democrat"
201801027652.0,"Donald Trump, the Republican"
201801027665.0,"Donald Trump, the Republican"
201801027814.0,"Donald Trump, the Republican"
201801027867.0,"Howie Hawkins, the Green Party candidate"
201801027874.0,"Joe Biden, the Democrat"
201801027888.0,"Donald Trump, the Republican"
201801027894.0,"Joe Biden, the Democrat"
201801027914.0,"Joe Biden, the Democrat"
201801027946.0,"Donald Trump, the Republican"
201801027954.0,
201801027955.0,"Donald Trump, the Republican"
201801027958.0,"Donald Trump, the Republican"
201801028005.0,"Joe Biden, the Democrat"
201801028017.0,"Joe Biden, the Democrat"
201801028040.0,"Joe Biden, the Democrat"
201801028047.0,"Donald Trump, the Republican"
201801028082.0,
201801028152.0,
201801028171.0,
201801028345.0,"Joe Biden, the Democrat"
201801028392.0,"Joe Biden, the Democrat"
201801028536.0,"Donald Trump, the Republican"
201801028556.0,"Joe Biden, the Democrat"
201801028630.0,
201801028677.0,"Joe Biden, the Democrat"
201801028719.0,"Donald Trump, the Republican"
201801028720.0,"Joe Biden, the Democrat"
201801028729.0,"Donald Trump, the Republican"
201801028756.0,"Donald Trump, the Republican"
201801028812.0,"Donald Trump, the Republican"
201801028853.0,"Donald Trump, the Republican"
201801028869.0,"Donald Trump, the Republican"
201801028877.0,"Donald Trump, the Republican"
201801028885.0,"Joe Biden, the Democrat"
201801029055.0,
201801029056.0,"Jo Jorgensen, the Libertarian Party candidate"
201801029095.0,"Joe Biden, the Democrat"
201801029241.0,"Joe Biden, the Democrat"
201801029377.0,"Joe Biden, the Democrat"
201801029389.0,"Joe Biden, the Democrat"
201801029525.0,"Joe Biden, the Democrat"
201801029569.0,"Donald Trump, the Republican"
201801029633.0,
201801029679.0,
201801029773.0,
201801029858.0,"Joe Biden, the Democrat"
201801029860.0,"Joe Biden, the Democrat"
201801029887.0,"Donald Trump, the Republican"
201801029985.0,"Donald Trump, the Republican"
201801030104.0,"Joe Biden, the Democrat"
201801030120.0,"Joe Biden, the Democrat"
201801030142.0,
201801030467.0,"Joe Biden, the Democrat"
201801030609.0,"Donald Trump, the Republican"
201801030612.0,"Joe Biden, the Democrat"
201801030635.0,"Joe Biden, the Democrat"
201801030712.0,"Joe Biden, the Democrat"
201801030717.0,"Donald Trump, the Republican"
201801030770.0,"Donald Trump, the Republican"
201801030827.0,"Donald Trump, the Republican"
201801030843.0,"Donald Trump, the Republican"
201801030891.0,
201801030954.0,"Joe Biden, the Democrat"
201801030986.0,
201801031124.0,
201801031172.0,
201801031286.0,"Joe Biden, the Democrat"
201801031287.0,"Joe Biden, the Democrat"
201801031427.0,
201801031442.0,"Joe Biden, the Democrat"
201801031465.0,"Joe Biden, the Democrat"
201801031509.0,"Joe Biden, the Democrat"
201801031591.0,"Donald Trump, the Republican"
201801031594.0,"Joe Biden, the Democrat"
201801031827.0,
201801031871.0,"Joe Biden, the Democrat"
201801031969.0,
201801031971.0,"Joe Biden, the Democrat"
201801031979.0,"Joe Biden, the Democrat"
201801032021.0,"Joe Biden, the Democrat"
201801032024.0,
201801032061.0,
201801032119.0,
201801032256.0,"Joe Biden, the Democrat"
201801032354.0,
201801032455.0,"Joe Biden, the Democrat"
201801032456.0,"Joe Biden, the Democrat"
201801032528.0,"Donald Trump, the Republican"
201801032535.0,"Joe Biden, the Democrat"
201801032543.0,"Joe Biden, the Democrat"
201801032559.0,"Joe Biden, the Democrat"
201801032635.0,"Joe Biden, the Democrat"
201801032699.0,"Joe Biden, the Democrat"
201801032767.0,"Joe Biden, the Democrat"
201801032779.0,"Joe Biden, the Democrat"
201801032876.0,"Donald Trump, the Republican"
201801032936.0,"Joe Biden, the Democrat"
201801032954.0,
201801032972.0,"Joe Biden, the Democrat"
201801033001.0,"Joe Biden, the Democrat"
201801033049.0,"Joe Biden, the Democrat"
201801033050.0,
201801033063.0,"Joe Biden, the Democrat"
201801033070.0,"Joe Biden, the Democrat"
201801033072.0,"Joe Biden, the Democrat"
201801033150.0,
201801033515.0,"Joe Biden, the Democrat"
201801033524.0,"Joe Biden, the Democrat"
201801033541.0,"Joe Biden, the Democrat"
201801033554.0,"Donald Trump, the Republican"
201801033613.0,"Donald Trump, the Republican"
201801033662.0,"Joe Biden, the Democrat"
201801033756.0,"Joe Biden, the Democrat"
201801033760.0,"Joe Biden, the Democrat"
201801033864.0,"Joe Biden, the Democrat"
201801033979.0,"Joe Biden, the Democrat"
201801034187.0,"Joe Biden, the Democrat"
201801034285.0,"Joe Biden, the Democrat"
201801034336.0,"Joe Biden, the Democrat"
201801034414.0,"Donald Trump, the Republican"
201801034451.0,"Joe Biden, the Democrat"
201801034476.0,"Joe Biden, the Democrat"
201801034565.0,"Joe Biden, the Democrat"
201801034566.0,"Joe Biden, the Democrat"
201801034663.0,"Donald Trump, the Republican"
201801034748.0,"Joe Biden, the Democrat"
201801034777.0,"Joe Biden, the Democrat"
201801034847.0,
201801034999.0,
201801035054.0,"Donald Trump, the Republican"
201801035061.0,"Donald Trump, the Republican"
201801035067.0,"Joe Biden, the Democrat"
201801035081.0,"Joe Biden, the Democrat"
201801035087.0,"Howie Hawkins, the Green Party candidate"
201801035140.0,"Joe Biden, the Democrat"
201801035247.0,"Joe Biden, the Democrat"
201801035306.0,Another candidate
201801035347.0,
201801035385.0,"Joe Biden, the Democrat"
201801035386.0,"Joe Biden, the Democrat"
201801035431.0,"Joe Biden, the Democrat"
201801035461.0,"Joe Biden, the Democrat"
201801035717.0,"Joe Biden, the Democrat"
201801035731.0,
201801035872.0,
201801035941.0,"Joe Biden, the Democrat"
201801036052.0,"Donald Trump, the Republican"
201801036208.0,"Joe Biden, the Democrat"
201801036271.0,
201801036295.0,"Howie Hawkins, the Green Party candidate"
201801036328.0,
201801036388.0,"Joe Biden, the Democrat"
201801036404.0,"Joe Biden, the Democrat"
201801036406.0,"Joe Biden, the Democrat"
201801036436.0,"Joe Biden, the Democrat"
201801036523.0,"Joe Biden, the Democrat"
201801036666.0,"Donald Trump, the Republican"
201801036673.0,"Joe Biden, the Democrat"
201801036697.0,"Joe Biden, the Democrat"
201801036725.0,"Donald Trump, the Republican"
201801036785.0,"Joe Biden, the Democrat"
201801036849.0,"Joe Biden, the Democrat"
201801036860.0,"Joe Biden, the Democrat"
201801036896.0,"Joe Biden, the Democrat"
201801036941.0,"Joe Biden, the Democrat"
201801036988.0,"Donald Trump, the Republican"
201801037008.0,"Joe Biden, the Democrat"
201801037020.0,"Joe Biden, the Democrat"
201801037041.0,"Donald Trump, the Republican"
201801037048.0,"Donald Trump, the Republican"
201801037074.0,"Joe Biden, the Democrat"
201801037188.0,
201801037242.0,"Joe Biden, the Democrat"
201801037243.0,"Joe Biden, the Democrat"
201801037316.0,
201801037388.0,"Joe Biden, the Democrat"
201801037448.0,"Joe Biden, the Democrat"
201801037602.0,"Donald Trump, the Republican"
201801037654.0,"Joe Biden, the Democrat"
201801037657.0,"Joe Biden, the Democrat"
201801037804.0,"Joe Biden, the Democrat"
201801037812.0,"Joe Biden, the Democrat"
201801037833.0,"Joe Biden, the Democrat"
201801037837.0,"Joe Biden, the Democrat"
201801037906.0,"Joe Biden, the Democrat"
201801037927.0,"Donald Trump, the Republican"
201801037976.0,Another candidate
201801037987.0,"Joe Biden, the Democrat"
201801038005.0,"Joe Biden, the Democrat"
201801038033.0,Refused
201801038113.0,
201801038140.0,"Joe Biden, the Democrat"
201801038195.0,"Joe Biden, the Democrat"
201801038222.0,"Joe Biden, the Democrat"
201801038290.0,
201801038312.0,"Joe Biden, the Democrat"
201801038334.0,"Joe Biden, the Democrat"
201801038399.0,"Joe Biden, the Democrat"
201801038439.0,"Joe Biden, the Democrat"
201801038456.0,"Joe Biden, the Democrat"
201801038465.0,
201801038502.0,"Joe Biden, the Democrat"
201801038728.0,"Joe Biden, the Democrat"
201801038745.0,"Donald Trump, the Republican"
201801038765.0,
201801038801.0,"Joe Biden, the Democrat"
201801038840.0,"Joe Biden, the Democrat"
201801038855.0,"Joe Biden, the Democrat"
201801038861.0,"Joe Biden, the Democrat"
201801038942.0,"Joe Biden, the Democrat"
201801038950.0,"Joe Biden, the Democrat"
201801038998.0,"Joe Biden, the Democrat"
201801039030.0,"Donald Trump, the Republican"
201801039165.0,
201801039318.0,"Joe Biden, the Democrat"
201801039472.0,"Joe Biden, the Democrat"
201801039483.0,"Joe Biden, the Democrat"
201801039531.0,"Donald Trump, the Republican"
201801039560.0,"Joe Biden, the Democrat"
201801039611.0,"Joe Biden, the Democrat"
201801039637.0,"Jo Jorgensen, the Libertarian Party candidate"
201801039663.0,"Joe Biden, the Democrat"
201801039676.0,"Joe Biden, the Democrat"
201801039705.0,"Donald Trump, the Republican"
201801039744.0,
201801039751.0,"Joe Biden, the Democrat"
201801039912.0,"Joe Biden, the Democrat"
201801040000.0,"Joe Biden, the Democrat"
201801040128.0,"Joe Biden, the Democrat"
201801040152.0,"Joe Biden, the Democrat"
201801040193.0,"Joe Biden, the Democrat"
201801040275.0,"Joe Biden, the Democrat"
201801040306.0,"Joe Biden, the Democrat"
201801040318.0,"Joe Biden, the Democrat"
201801040326.0,"Joe Biden, the Democrat"
201801040533.0,"Joe Biden, the Democrat"
201801040550.0,"Joe Biden, the Democrat"
201801040575.0,"Joe Biden, the Democrat"
201801040791.0,"Joe Biden, the Democrat"
201801040829.0,"Joe Biden, the Democrat"
201801040835.0,"Joe Biden, the Democrat"
201801040959.0,"Joe Biden, the Democrat"
201801041113.0,"Donald Trump, the Republican"
201801041130.0,"Joe Biden, the Democrat"
201801041193.0,"Joe Biden, the Democrat"
201801041229.0,"Joe Biden, the Democrat"
201801041238.0,"Donald Trump, the Republican"
201801041261.0,
201801041371.0,"Donald Trump, the Republican"
201801041497.0,"Joe Biden, the Democrat"
201801041549.0,"Joe Biden, the Democrat"
201801041578.0,"Joe Biden, the Democrat"
201801041591.0,"Joe Biden, the Democrat"
201801041660.0,"Joe Biden, the Democrat"
201801041677.0,"Joe Biden, the Democrat"
201801041744.0,"Joe Biden, the Democrat"
201801041753.0,"Joe Biden, the Democrat"
201801041906.0,"Joe Biden, the Democrat"
201801041970.0,"Joe Biden, the Democrat"
201801042039.0,"Donald Trump, the Republican"
201801042041.0,"Joe Biden, the Democrat"
201801042057.0,"Donald Trump, the Republican"
201801042146.0,"Donald Trump, the Republican"
201801042198.0,"Joe Biden, the Democrat"
201801042229.0,"Joe Biden, the Democrat"
201801042236.0,"Joe Biden, the Democrat"
201801042303.0,"Joe Biden, the Democrat"
201801042319.0,"Joe Biden, the Democrat"
201801042343.0,"Joe Biden, the Democrat"
201801042352.0,"Joe Biden, the Democrat"
201801042383.0,"Joe Biden, the Democrat"
201801042426.0,"Donald Trump, the Republican"
201801042439.0,"Joe Biden, the Democrat"
201801042494.0,"Joe Biden, the Democrat"
201801042508.0,"Joe Biden, the Democrat"
201801042514.0,"Joe Biden, the Democrat"
201801042702.0,"Joe Biden, the Democrat"
201801042703.0,"Joe Biden, the Democrat"
201801042741.0,"Donald Trump, the Republican"
201801042771.0,"Joe Biden, the Democrat"
201801042802.0,
201801042809.0,"Joe Biden, the Democrat"
201801042867.0,"Joe Biden, the Democrat"
201801042885.0,"Joe Biden, the Democrat"
201801042910.0,"Joe Biden, the Democrat"
201801042973.0,"Joe Biden, the Democrat"
201801043078.0,"Joe Biden, the Democrat"
201801043151.0,"Donald Trump, the Republican"
201801043166.0,"Joe Biden, the Democrat"
201801043189.0,"Joe Biden, the Democrat"
201801043197.0,"Joe Biden, the Democrat"
201801043200.0,"Joe Biden, the Democrat"
201801043219.0,"Donald Trump, the Republican"
201801043268.0,"Joe Biden, the Democrat"
201801043276.0,
201801043371.0,"Donald Trump, the Republican"
201801043372.0,"Joe Biden, the Democrat"
201801043412.0,"Joe Biden, the Democrat"
201801043428.0,"Joe Biden, the Democrat"
201801043469.0,"Joe Biden, the Democrat"
201801043481.0,"Joe Biden, the Democrat"
201801043486.0,"Joe Biden, the Democrat"
201801043489.0,"Joe Biden, the Democrat"
201801043494.0,"Joe Biden, the Democrat"
201801043518.0,"Joe Biden, the Democrat"
201801043580.0,"Joe Biden, the Democrat"
201801043633.0,
201801043637.0,"Joe Biden, the Democrat"
201801043713.0,"Joe Biden, the Democrat"
201801043781.0,"Joe Biden, the Democrat"
201801043787.0,"Joe Biden, the Democrat"
201801043842.0,"Joe Biden, the Democrat"
201801043861.0,"Joe Biden, the Democrat"
201801043870.0,"Joe Biden, the Democrat"
201801043915.0,"Joe Biden, the Democrat"
201801043917.0,
201801043970.0,"Joe Biden, the Democrat"
201801043987.0,"Jo Jorgensen, the Libertarian Party candidate"
201801044139.0,"Joe Biden, the Democrat"
201801044168.0,
201801044170.0,"Joe Biden, the Democrat"
201801044195.0,
201801044331.0,"Donald Trump, the Republican"
201801044339.0,"Donald Trump, the Republican"
201801044350.0,"Donald Trump, the Republican"
201801044367.0,"Joe Biden, the Democrat"
201801044413.0,"Joe Biden, the Democrat"
201801044523.0,"Joe Biden, the Democrat"
201801044573.0,"Joe Biden, the Democrat"
201801044585.0,"Joe Biden, the Democrat"
201801044693.0,"Joe Biden, the Democrat"
201801044707.0,"Joe Biden, the Democrat"
201801044712.0,"Donald Trump, the Republican"
201801044777.0,"Joe Biden, the Democrat"
201801044778.0,"Donald Trump, the Republican"
201801044858.0,"Joe Biden, the Democrat"
201801044861.0,"Joe Biden, the Democrat"
